Iteration,A* Time (seconds),A* Memory (MB),Bidirectional Time (seconds),Bidirectional Memory (MB)
7888,0.010237932205200195,0.00096,0.0030596256256103516,6.4e-05
7889,0.0009613037109375,3.2e-05,0.00031185150146484375,3.2e-05
7890,0.02083873748779297,0.000704,0.0004813671112060547,0.0
7891,0.0009014606475830078,3.2e-05,0.0004241466522216797,6.4e-05
7892,0.007976531982421875,0.000704,9.179115295410156e-05,0.0
7893,0.0073468685150146484,0.001462,0.0038683414459228516,0.00245
7894,0.0060465335845947266,0.00096,0.003404378890991211,0.001816
7895,0.006052732467651367,0.000832,0.003136873245239258,0.001056
7896,0.0055315494537353516,0.000832,0.002195596694946289,0.000128
7897,0.002678394317626953,0.000512,0.0010979175567626953,0.000128
7898,0.0009202957153320312,6.4e-05,0.0005719661712646484,6.4e-05
7899,0.0013689994812011719,0.000128,0.0011112689971923828,0.000128
7900,0.0004899501800537109,6.4e-05,0.00022292137145996094,9.6e-05
7901,0.00036334991455078125,6.4e-05,0.0001862049102783203,9.6e-05
7902,0.005390644073486328,0.00096,0.0013778209686279297,0.000128
7903,0.005070924758911133,0.001617,0.0016012191772460938,9.6e-05
7904,0.004730701446533203,0.001088,0.0014145374298095703,0.000128
7905,0.004047393798828125,0.001024,0.0021271705627441406,9.6e-05
7906,0.005372524261474609,0.001088,0.002137899398803711,9.6e-05
7907,0.0033113956451416016,6.4e-05,0.0016515254974365234,6.4e-05
7908,0.002444028854370117,6.4e-05,0.0010056495666503906,0.000128
7909,0.0029554367065429688,0.00096,0.001054525375366211,9.6e-05
7910,0.0036683082580566406,0.001024,0.0010542869567871094,9.6e-05
7911,0.0012683868408203125,6.4e-05,0.0005631446838378906,9.6e-05
7912,0.008342266082763672,0.001469,0.009707212448120117,0.00208
7913,0.017478227615356445,0.000832,0.003839731216430664,0.001896
7914,0.007976531982421875,0.000832,0.004021883010864258,0.001984
7915,0.005637407302856445,0.000832,0.0028591156005859375,0.004871
7916,0.013588428497314453,0.00096,0.007048130035400391,0.001056
7917,0.020714998245239258,0.000896,0.003816366195678711,0.001896
7918,0.0028798580169677734,0.000896,0.0012366771697998047,0.000128
7919,0.0023446083068847656,0.000128,0.0011987686157226562,0.000128
7920,0.008056163787841797,0.001797,0.0038690567016601562,0.00253
7921,0.007208585739135742,0.000832,0.003784656524658203,0.00188
7922,0.0007255077362060547,3.2e-05,0.0002970695495605469,3.2e-05
7923,0.008637666702270508,0.000704,0.0007634162902832031,0.0
7924,0.013625144958496094,0.000704,0.0003139972686767578,0.0
7925,0.008047342300415039,0.000704,0.00032639503479003906,0.0
7926,0.01398468017578125,0.001257,0.003767728805541992,0.002072
7927,0.0069730281829833984,0.001088,0.00394749641418457,0.002008
7928,0.006565570831298828,0.00096,0.003583669662475586,0.001792
7929,0.008123397827148438,0.000704,0.00045680999755859375,0.0
7930,0.008008241653442383,0.001276,0.0011529922485351562,0.0
7931,0.015409469604492188,0.000832,0.008502960205078125,0.001736
7932,0.016199350357055664,0.00096,0.008998870849609375,0.001832
7933,0.013984918594360352,0.001522,0.0031571388244628906,0.000128
7934,0.010516643524169922,0.001088,0.0017254352569580078,0.00016
7935,0.005054473876953125,0.000896,0.001390218734741211,9.6e-05
7936,0.008067131042480469,0.001088,0.0013968944549560547,0.000128
7937,0.00022792816162109375,3.2e-05,0.00014257431030273438,6.4e-05
7938,9.965896606445312e-05,3.2e-05,9.799003601074219e-05,3.2e-05
7939,1.1682510375976562e-05,3.2e-05,1.1444091796875e-05,3.2e-05
7940,5.626678466796875e-05,3.2e-05,5.4836273193359375e-05,3.2e-05
7941,0.0028252601623535156,0.00096,0.0010769367218017578,0.000128
7942,0.002088308334350586,0.000128,0.0010709762573242188,0.000128
7943,0.0015196800231933594,0.009702,0.0011148452758789062,9.6e-05
7944,0.0036468505859375,0.000866,0.002660036087036133,0.00016
7945,0.017709016799926758,0.000832,0.009203672409057617,0.001896
7946,0.018205881118774414,0.000832,0.003965616226196289,0.001896
7947,0.00989222526550293,0.001513,0.008634090423583984,0.001896
7948,0.014315366744995117,0.000832,0.00665283203125,0.00112
7949,0.013299942016601562,0.005094,0.0033111572265625,0.001184
7950,0.007544994354248047,0.000768,0.003651857376098633,0.001576
7951,0.006232500076293945,0.000832,0.0030317306518554688,0.00096
7952,0.0023708343505859375,0.000128,0.0013828277587890625,0.000128
7953,0.0003292560577392578,3.2e-05,6.29425048828125e-05,3.2e-05
7954,0.002196788787841797,0.000128,0.0012438297271728516,0.00016
7955,0.001130819320678711,6.4e-05,0.0010063648223876953,0.000128
7956,0.0006489753723144531,6.4e-05,0.00032830238342285156,9.6e-05
7957,0.0006771087646484375,6.4e-05,0.0003364086151123047,9.6e-05
7958,0.0011248588562011719,6.4e-05,0.0006487369537353516,0.000128
7959,0.005716085433959961,0.000896,0.0018634796142578125,9.6e-05
7960,0.008807659149169922,0.001718,0.003849506378173828,0.002818
7961,0.006067514419555664,0.00096,0.0028760433197021484,0.000896
7962,0.006100893020629883,0.000832,0.0032050609588623047,0.001056
7963,0.007911205291748047,0.000832,0.00377655029296875,0.00192
7964,0.007881879806518555,0.000896,0.003770112991333008,0.001984
7965,0.0076105594635009766,0.001489,0.0036096572875976562,0.001832
7966,0.007625102996826172,0.000768,0.0036432743072509766,0.001864
7967,0.001371622085571289,0.000128,0.0008091926574707031,0.000128
7968,0.00128173828125,0.000128,0.0010428428649902344,0.000128
7969,0.0002961158752441406,3.2e-05,0.00033283233642578125,6.4e-05
7970,0.0002639293670654297,3.2e-05,0.00011301040649414062,3.2e-05
7971,0.010698080062866211,0.000704,0.0004718303680419922,0.0
7972,0.008568048477172852,0.000704,0.00047087669372558594,0.0
7973,0.005092144012451172,0.005588,0.0014951229095458984,0.001031
7974,0.005562543869018555,0.001122,0.001043558120727539,9.6e-05
7975,0.00873875617980957,0.000704,0.0004684925079345703,0.0
7976,0.008909225463867188,0.00096,0.0032815933227539062,0.001024
7977,0.008439064025878906,0.000704,0.00016689300537109375,0.0
7978,0.0024254322052001953,6.4e-05,0.001434326171875,0.000128
7979,0.003531932830810547,0.000128,0.0027132034301757812,0.000958
7980,0.002359628677368164,0.00053,0.0016748905181884766,6.4e-05
7981,0.0038802623748779297,3.2e-05,0.0009748935699462891,9.6e-05
7982,0.01526641845703125,0.00096,0.006585359573364258,0.00096
7983,0.0160524845123291,0.001024,0.006983280181884766,0.006682
7984,0.013283014297485352,0.00088,0.0031418800354003906,0.000992
7985,0.006808042526245117,0.000832,0.0029261112213134766,0.000992
7986,0.006808042526245117,0.000768,0.0030870437622070312,0.000992
7987,0.008399486541748047,0.000832,0.0035653114318847656,0.00096
7988,0.007154941558837891,0.005001,0.0030405521392822266,0.001185
7989,0.0022058486938476562,0.000128,0.0014162063598632812,0.000128
7990,0.00835275650024414,0.000896,0.004136323928833008,0.002144
7991,0.007293224334716797,0.00096,0.008343219757080078,0.001896
7992,0.01594090461730957,0.001588,0.008478403091430664,0.001736
7993,0.01487874984741211,0.000832,0.007666826248168945,0.0018
7994,0.014561176300048828,0.000768,0.00804758071899414,0.005196
7995,0.006780147552490234,0.000832,0.003656148910522461,0.001896
7996,0.007881879806518555,0.001024,0.004027605056762695,0.001936
7997,0.007539987564086914,0.000832,0.0040204524993896484,0.001952
7998,0.007266044616699219,0.000768,0.003734111785888672,0.001912
7999,0.00728607177734375,0.001791,0.004568815231323242,0.002499
8000,0.008063316345214844,0.000832,0.004302024841308594,0.00192
8001,0.008034467697143555,0.00064,0.00010633468627929688,0.0
8002,0.00451970100402832,0.000704,0.0018303394317626953,0.000128
8003,0.004381418228149414,0.000704,0.0013110637664794922,9.6e-05
8004,0.0024712085723876953,0.000256,0.0009555816650390625,9.6e-05
8005,0.004098653793334961,0.000768,0.00122833251953125,0.000128
8006,0.004157543182373047,0.005875,0.0019519329071044922,0.000128
8007,0.004152536392211914,0.000704,0.0015037059783935547,0.00016
8008,0.004232168197631836,0.000832,0.0015134811401367188,0.000128
8009,0.004454851150512695,0.000832,0.0018873214721679688,0.000128
8010,0.004284858703613281,0.000768,0.0018787384033203125,9.6e-05
8011,0.0056247711181640625,0.00096,0.0031845569610595703,0.000128
8012,0.005668163299560547,0.000768,0.0013086795806884766,9.6e-05
8013,0.005074977874755859,0.008093,0.0017859935760498047,0.001095
8014,0.0005412101745605469,0.000192,0.00020003318786621094,6.4e-05
8015,0.00841522216796875,0.001257,0.00046253204345703125,0.0
8016,0.0010495185852050781,6.4e-05,0.0006113052368164062,9.6e-05
8017,0.007985830307006836,0.00064,8.988380432128906e-05,0.0
8018,0.007036924362182617,0.000896,0.00392460823059082,0.001848
8019,0.006762504577636719,0.001024,0.003363370895385742,0.001688
8020,0.005883932113647461,0.00096,0.002878427505493164,0.000896
8021,0.0055849552154541016,0.005063,0.002229928970336914,0.001351
8022,0.0025835037231445312,0.000448,0.001180410385131836,0.000128
8023,0.0008172988891601562,0.000617,0.0005428791046142578,9.6e-05
8024,0.0016694068908691406,0.000128,0.001394033432006836,0.000128
8025,0.0007002353668212891,3.2e-05,0.0003719329833984375,6.4e-05
8026,0.0005142688751220703,3.2e-05,0.001270294189453125,6.4e-05
8027,0.01821589469909668,0.000896,0.006395578384399414,0.000128
8028,0.013309717178344727,0.000704,0.00589442253112793,0.004483
8029,0.008742332458496094,0.001202,0.0017900466918945312,0.000128
8030,0.003740549087524414,0.00096,0.0011391639709472656,0.000128
8031,0.002951383590698242,0.00096,0.0010733604431152344,0.000128
8032,0.0026166439056396484,0.000704,0.0009255409240722656,0.000128
8033,0.0034644603729248047,0.000896,0.0009303092956542969,0.000128
8034,0.0037178993225097656,0.00096,0.001117706298828125,9.6e-05
8035,0.003818511962890625,0.000896,0.0012383460998535156,0.000128
8036,0.0015728473663330078,6.4e-05,0.0006363391876220703,9.6e-05
8037,0.0077478885650634766,0.00096,0.0037908554077148438,0.00212
8038,0.00759577751159668,0.006686,0.003809690475463867,0.001872
8039,0.007712602615356445,0.000896,0.0037543773651123047,0.002056
8040,0.005553483963012695,0.001024,0.002768278121948242,0.000864
8041,0.006010770797729492,0.00096,0.0029087066650390625,0.000928
8042,0.007647037506103516,0.000896,0.003802776336669922,0.001848
8043,0.0028035640716552734,0.000704,0.0015337467193603516,0.000128
8044,0.0023674964904785156,0.000995,0.0024225711822509766,0.000219
8045,0.021092653274536133,0.00096,0.011730194091796875,0.00196
8046,0.018177032470703125,0.004312,0.00391077995300293,0.002097
8047,0.002544403076171875,3.2e-05,0.0014600753784179688,6.4e-05
8048,0.021749258041381836,0.00064,0.0007405281066894531,0.0
8049,0.023517370223999023,0.001155,0.0008561611175537109,0.0
8050,0.021230697631835938,0.00064,0.0006487369537353516,0.0
8051,0.01884746551513672,0.001088,0.004006624221801758,0.002072
8052,0.007085323333740234,0.001088,0.0037603378295898438,0.002008
8053,0.006311178207397461,0.001535,0.003535747528076172,0.002435
8054,0.008038043975830078,0.00064,0.00046515464782714844,0.0
8055,0.00790715217590332,0.00064,0.0014908313751220703,0.0
8056,0.008386373519897461,0.000896,0.0035486221313476562,0.001832
8057,0.006455659866333008,0.00096,0.0034716129302978516,0.001896
8058,0.005200624465942383,0.006841,0.0017898082733154297,0.000256
8059,0.004680633544921875,0.001122,0.0017576217651367188,0.000128
8060,0.00494694709777832,0.00096,0.0017385482788085938,0.00016
8061,0.0053195953369140625,0.000832,0.0017290115356445312,0.000128
8062,0.00018215179443359375,3.2e-05,0.00010180473327636719,3.2e-05
8063,6.29425048828125e-05,3.2e-05,5.5789947509765625e-05,3.2e-05
8064,9.799003601074219e-05,3.2e-05,5.459785461425781e-05,3.2e-05
8065,1.049041748046875e-05,3.2e-05,1.0251998901367188e-05,3.2e-05
8066,0.002644777297973633,0.000768,0.0010373592376708984,0.000128
8067,0.001972675323486328,0.000128,0.0010676383972167969,0.00016
8068,0.0015718936920166016,0.000128,0.001064300537109375,0.000128
8069,0.0026717185974121094,0.00064,0.0011487007141113281,0.00016
8070,0.007537841796875,0.000896,0.003759622573852539,0.001872
8071,0.007677793502807617,0.008072,0.005129575729370117,0.001872
8072,0.007360696792602539,0.00096,0.003779172897338867,0.001848
8073,0.006174564361572266,0.00096,0.0069692134857177734,0.000896
8074,0.013811349868774414,0.00096,0.006884098052978516,0.001565
8075,0.01626896858215332,0.000896,0.008275747299194336,0.001848
8076,0.006042003631591797,0.00096,0.003021717071533203,0.00096
8077,0.004756450653076172,0.000128,0.001131296157836914,0.000128
8078,0.00041675567626953125,3.2e-05,0.00019407272338867188,3.2e-05
8079,0.0017457008361816406,0.000128,0.0010056495666503906,9.6e-05
8080,0.0008599758148193359,6.4e-05,0.0007164478302001953,6.4e-05
8081,0.0004954338073730469,6.4e-05,0.00030422210693359375,9.6e-05
8082,0.0005636215209960938,6.4e-05,0.00032782554626464844,9.6e-05
8083,0.0008137226104736328,6.4e-05,0.0005261898040771484,6.4e-05
8084,0.004812717437744141,0.001341,0.0017697811126708984,0.000484
8085,0.017313480377197266,0.001024,0.0038483142852783203,0.002248
8086,0.0056416988372802734,0.00096,0.006539106369018555,0.000672
8087,0.013056039810180664,0.001024,0.003085613250732422,0.000928
8088,0.007553815841674805,0.001533,0.0038604736328125,0.002594
8089,0.008048772811889648,0.000832,0.003984212875366211,0.002056
8090,0.006568193435668945,0.000896,0.0034842491149902344,0.0018
8091,0.015006065368652344,0.000896,0.003534555435180664,0.001864
8092,0.0011107921600341797,6.4e-05,0.0007190704345703125,0.000128
8093,0.001149892807006836,0.000128,0.000823974609375,0.000128
8094,0.0002579689025878906,3.2e-05,9.918212890625e-05,3.2e-05
8095,0.00013828277587890625,3.2e-05,5.698204040527344e-05,3.2e-05
8096,0.008897542953491211,0.001553,0.0004773139953613281,0.0
8097,0.008007049560546875,0.00064,0.0007836818695068359,0.0
8098,0.007778644561767578,0.000832,0.003152608871459961,0.000128
8099,0.005521535873413086,0.000768,0.0022983551025390625,6.4e-05
8100,0.014250040054321289,0.00064,0.0004794597625732422,0.0
8101,0.005941867828369141,0.001526,0.0030927658081054688,0.001482
8102,0.008315801620483398,0.00064,9.751319885253906e-05,0.0
8103,0.0012319087982177734,6.4e-05,0.0007257461547851562,0.000128
8104,0.002005338668823242,0.000128,0.0011029243469238281,9.6e-05
8105,0.0011057853698730469,6.4e-05,0.00038886070251464844,9.6e-05
8106,0.0020821094512939453,6.4e-05,0.0004456043243408203,9.6e-05
8107,0.0061223506927490234,0.00096,0.0046863555908203125,0.00096
8108,0.007074832916259766,0.000896,0.0029082298278808594,0.000992
8109,0.006611824035644531,0.00096,0.002965688705444336,0.006544
8110,0.007342815399169922,0.001008,0.003078937530517578,0.000992
8111,0.0064699649810791016,0.00096,0.002935171127319336,0.000992
8112,0.00641179084777832,0.000896,0.0029191970825195312,0.000992
8113,0.006615638732910156,0.00096,0.002891063690185547,0.000992
8114,0.002018451690673828,6.4e-05,0.001062154769897461,0.000128
8115,0.0077724456787109375,0.001652,0.003800630569458008,0.002818
8116,0.006768703460693359,0.001024,0.003468036651611328,0.001896
8117,0.0067920684814453125,0.001024,0.007509469985961914,0.00184
8118,0.014844655990600586,0.00438,0.008678436279296875,0.0018
8119,0.014761209487915039,0.000896,0.008178472518920898,0.00172
8120,0.02035045623779297,0.00159,0.009176969528198242,0.001984
8121,0.017498016357421875,0.001088,0.008767843246459961,0.00196
8122,0.016677141189575195,0.00096,0.009515047073364258,0.002233
8123,0.016711950302124023,0.000832,0.008703231811523438,0.001936
8124,0.015242338180541992,0.000896,0.003854036331176758,0.001912
8125,0.007657051086425781,0.001597,0.0038826465606689453,0.002594
8126,0.039407968521118164,0.004272,0.0001919269561767578,0.0
8127,0.019230365753173828,0.003962,0.005986690521240234,0.00032
8128,0.013207197189331055,0.001264,0.004734992980957031,0.000192
8129,0.011325597763061523,0.001328,0.004627704620361328,0.003443
8130,0.014463424682617188,0.001264,0.004313468933105469,0.000192
8131,0.013572216033935547,0.001392,0.005265474319458008,0.00016
8132,0.008615732192993164,0.001328,0.002119302749633789,0.000192
8133,0.006253957748413086,0.00251,0.002083301544189453,0.00069
8134,0.006652116775512695,0.002064,0.0024149417877197266,0.000224
8135,0.012297630310058594,0.001392,0.002653837203979492,0.000192
8136,0.014318227767944336,0.005136,0.0027098655700683594,0.000576
8137,0.005231618881225586,0.001392,0.001967906951904297,0.000224
8138,0.007355213165283203,0.004454,0.006681680679321289,0.000576
8139,0.0028564929962158203,0.000128,0.002107858657836914,9.6e-05
8140,0.03352522850036621,0.004272,0.0010273456573486328,0.0
8141,0.009708404541015625,0.001853,0.0035181045532226562,0.000128
8142,0.03473806381225586,0.004272,0.00017070770263671875,0.0
8143,0.03140854835510254,0.004917,0.003988504409790039,0.002811
8144,0.012025833129882812,0.005024,0.003426074981689453,0.001784
8145,0.01075887680053711,0.005288,0.0029366016387939453,0.000768
8146,0.009938955307006836,0.005573,0.0027077198028564453,0.001234
8147,7.367134094238281e-05,3.2e-05,5.698204040527344e-05,3.2e-05
8148,0.0008380413055419922,6.4e-05,0.0004961490631103516,0.000128
8149,0.0003337860107421875,6.4e-05,0.00025343894958496094,9.6e-05
